epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_macro_f1,train_acc,train_loss,val_acc,val_bal_acc,val_loss
7,,247,,,,,,,,,0.6682577729225159,0.18703262507915497,1.1908341646194458
,0.00041000000000000005,249,,,,,,,,,,,
8,,249,,,,,,,0.640625,1.198763132095337,,,
,0.00041000000000000005,259,,,,,,,,,,,
8,,259,,,,,,,0.625,1.2308870553970337,,,
,0.00041000000000000005,269,,,,,,,,,,,
8,,269,,,,,,,0.78125,0.9795421361923218,,,
8,,278,,,,,,,,,0.6682577729225159,0.18703262507915497,1.182249665260315
,0.0004550000000000001,279,,,,,,,,,,,
9,,279,,,,,,,0.671875,1.147477626800537,,,
,0.0004550000000000001,289,,,,,,,,,,,
9,,289,,,,,,,0.71875,1.0588350296020508,,,
,0.0004550000000000001,299,,,,,,,,,,,
9,,299,,,,,,,0.703125,1.0843441486358643,,,
,0.0004550000000000001,309,,,,,,,,,,,
9,,309,,,,,,,0.5555555820465088,1.2755364179611206,,,
9,,309,,,,,,,,,0.6754176616668701,0.1963670253753662,1.171170949935913
,0.0005,319,,,,,,,,,,,
10,,319,,,,,,,0.625,1.1840271949768066,,,
,0.0005,329,,,,,,,,,,,
10,,329,,,,,,,0.703125,1.094362497329712,,,
,0.0005,339,,,,,,,,,,,
10,,339,,,,,,,0.78125,0.9873793721199036,,,
10,,340,,,,,,,,,0.680190920829773,0.20145851373672485,1.1748253107070923
,0.0004998492296872263,349,,,,,,,,,,,
11,,349,,,,,,,0.71875,1.046492576599121,,,
,0.0004998492296872263,359,,,,,,,,,,,
11,,359,,,,,,,0.6875,1.1588516235351562,,,
,0.0004998492296872263,369,,,,,,,,,,,
11,,369,,,,,,,0.6875,1.062666654586792,,,
11,,371,,,,,,,,,0.6754176616668701,0.21759966015815735,1.1703472137451172
,0.0004993971024393066,379,,,,,,,,,,,
12,,379,,,,,,,0.734375,1.050168514251709,,,
,0.0004993971024393066,389,,,,,,,,,,,
12,,389,,,,,,,0.703125,0.9817178249359131,,,
,0.0004993971024393066,399,,,,,,,,,,,
12,,399,,,,,,,0.625,1.1890761852264404,,,
12,,402,,,,,,,,,0.6873508095741272,0.2240254282951355,1.1661443710327148
,0.0004986441691036478,409,,,,,,,,,,,
13,,409,,,,,,,0.71875,1.053504467010498,,,
,0.0004986441691036478,419,,,,,,,,,,,
13,,419,,,,,,,0.609375,1.142725944519043,,,
,0.0004986441691036478,429,,,,,,,,,,,
13,,429,,,,,,,0.65625,1.0757249593734741,,,
13,,433,,,,,,,,,0.6778042912483215,0.2214093655347824,1.161757230758667
,0.0004975913470135388,439,,,,,,,,,,,
14,,439,,,,,,,0.6875,1.0738444328308105,,,
,0.0004975913470135388,449,,,,,,,,,,,
14,,449,,,,,,,0.671875,1.0391154289245605,,,
,0.0004975913470135388,459,,,,,,,,,,,
14,,459,,,,,,,0.765625,0.9872984886169434,,,
14,,464,,,,,,,,,0.680190920829773,0.22715383768081665,1.1648094654083252
,0.0004962399188705217,469,,,,,,,,,,,
